Syntax version=4
Sun Nov 24 22:27:38 2019
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		akcelerometer[0]	akcelerometer[1]	akcelerometer[2]	gyroskope[0]	gyroskope[1]	gyroskope[2]
D:	time(ms)	(0x20000780,7)	(0x20000788,7)	(0x20000790,7)	(0x20000798,7)	(0x200007a0,7)	(0x200007a8,7)
D:	1092.64	1.173560	0.900527	-9.874666	-0.066046	0.006392	0.015979
D:	1093.81	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1094.78	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1095.96	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1096.93	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1097.97	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1099.22	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1100.38	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1101.52	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1102.69	1.163979	0.898132	-9.898616	-0.078830	0.001065	-0.002131
D:	1103.83	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1105.06	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1106.23	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1107.06	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1107.91	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1109.06	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1110.07	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1111.02	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1111.91	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.010653
D:	1112.97	1.089734	0.929268	-10.073452	-0.116114	0.002131	-0.049002
D:	1113.93	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1114.87	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1115.80	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1116.72	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1117.61	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1118.54	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1119.47	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1120.40	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1121.36	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1122.32	1.353186	1.060994	-10.090217	-0.094809	-0.013848	-0.049002
D:	1123.31	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1124.35	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1125.35	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1126.35	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1127.40	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1128.36	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1129.35	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1130.34	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1131.34	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1132.26	1.266965	0.807122	-10.140513	-0.086286	0.012783	-0.036219
D:	1133.12	1.266965	0.807122	-10.140513	-0.059655	0.013848	-0.031958
D:	1134.02	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1134.89	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1135.74	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1136.68	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1137.65	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1138.65	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1139.63	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1140.57	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1141.81	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1142.79	1.298101	0.783171	-10.085427	-0.059655	0.013848	-0.031958
D:	1143.90	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1145.06	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1146.24	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1147.31	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1148.41	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1149.54	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1150.66	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1151.77	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1152.87	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1153.97	1.152004	0.785566	-10.360854	-0.043676	0.012783	-0.002131
D:	1155.07	1.152004	0.785566	-10.360854	-0.043676	0.001065	0.003196
D:	1156.19	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1157.39	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1158.49	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1159.47	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1160.46	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1161.43	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1162.50	1.118474	0.922083	-10.238708	-0.054328	0.001065	0.003196
D:	1163.60	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1164.55	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1165.43	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1166.35	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1167.30	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1168.23	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1169.17	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1170.10	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1171.05	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1172.05	1.140029	0.847837	-10.068662	-0.055394	-0.020240	-0.015979
D:	1173.06	1.140029	0.847837	-10.068662	-0.055394	-0.022371	-0.020240
D:	1174.05	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1174.97	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1175.97	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1176.91	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1177.94	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1178.92	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1179.87	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1180.82	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1181.74	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1182.70	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1183.64	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1184.60	1.204695	0.869392	-9.912986	-0.069242	-0.022371	-0.020240
D:	1185.54	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1186.48	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1187.52	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1188.48	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1189.49	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1190.45	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1191.42	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1192.54	1.211880	0.864602	-9.901011	-0.059655	-0.008522	-0.023436
D:	1193.61	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1194.57	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1195.68	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1196.79	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1197.79	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1198.86	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1199.96	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1201.06	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1202.19	1.175955	0.843047	-9.862690	-0.043676	0.028762	-0.024501
D:	1203.28	1.175955	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1204.38	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1205.49	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1206.53	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1207.55	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1208.53	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1209.46	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1210.39	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1211.35	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1212.36	0.943638	0.821492	-10.118958	-0.067112	0.028762	-0.005326
D:	1213.38	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1214.31	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1215.23	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1216.26	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1217.32	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1218.33	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1219.31	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1220.32	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1221.21	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1222.17	1.087339	0.996328	-10.042317	-0.106526	-0.001065	-0.021305
D:	1223.11	1.087339	0.996328	-10.042317	-0.111853	-0.031958	-0.038350
D:	1224.06	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1225.07	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1226.06	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1227.08	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1228.07	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1229.05	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1230.07	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1231.06	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1232.06	1.108894	0.919687	-10.066267	-0.111853	-0.031958	-0.038350
D:	1233.07	1.108894	0.919687	-10.066267	-0.111853	-0.046872	-0.022371
D:	1234.06	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1235.07	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1236.08	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1237.07	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1238.04	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1239.14	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1240.21	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1241.34	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1242.61	1.269360	0.735271	-10.015972	-0.102265	-0.046872	-0.022371
D:	1243.77	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1244.74	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1245.97	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1247.13	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1248.22	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1249.31	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1250.40	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1251.49	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1252.60	1.180745	0.620310	-9.860295	-0.076699	-0.021305	-0.003196
D:	1253.69	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1254.80	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1255.90	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1256.79	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1257.74	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1258.73	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1259.72	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1260.64	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1261.59	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1262.56	1.180745	0.694556	-9.819580	-0.051133	0.003196	0.014914
D:	1263.54	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1264.46	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1265.39	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1266.30	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1267.28	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1268.22	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1269.19	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1270.13	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1271.07	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1272.05	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1272.96	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1273.89	1.096919	0.797542	-9.833950	-0.035154	0.023436	0.028762
D:	1275.08	1.096919	0.797542	-9.833950	-0.035154	0.010653	0.019175
D:	1276.06	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1277.12	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1278.22	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1279.20	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1280.13	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1281.07	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1281.96	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1282.88	1.020278	1.010698	-9.838740	-0.057524	0.010653	0.019175
D:	1283.82	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1284.74	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1285.68	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1286.63	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1287.56	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1288.51	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1289.48	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1290.38	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1291.52	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1292.69	0.929268	1.025068	-9.934541	-0.105461	-0.015979	-0.018109
D:	1293.78	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1294.72	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1295.81	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1296.89	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1297.84	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1298.95	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1300.04	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1301.17	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1302.25	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1303.35	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1304.48	0.960403	0.948428	-9.929751	-0.142745	-0.022371	-0.046872
D:	1305.59	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1306.40	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1307.55	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1308.68	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1309.65	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1310.60	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1311.60	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1312.56	1.005908	0.869392	-9.932146	-0.148072	-0.017044	-0.049002
D:	1313.59	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1314.51	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1315.43	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1316.36	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1317.29	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1318.21	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1319.15	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1320.06	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1320.97	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1321.87	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1322.77	1.003513	0.893342	-10.090217	-0.135289	0.004261	-0.035154
D:	1323.70	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1324.65	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1325.59	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1326.54	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1327.53	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1328.49	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1329.44	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1330.37	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1331.30	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1332.29	1.116079	0.835862	-10.056687	-0.102265	0.005326	-0.039415
D:	1333.22	1.116079	0.835862	-10.059082	-0.088417	0.003196	-0.014914
D:	1334.19	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1335.18	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1336.11	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1337.07	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1338.03	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1338.92	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1339.86	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1340.85	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1341.82	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1342.93	1.060994	0.756826	-10.059082	-0.088417	0.003196	-0.014914
D:	1344.05	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1345.19	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1346.19	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1347.28	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1348.27	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1349.33	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1350.47	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1351.53	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1352.61	1.116079	0.807122	-10.006392	-0.072438	0.001065	0.003196
D:	1353.68	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1354.76	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1355.83	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1357.22	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1358.21	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1359.19	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1360.14	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1361.03	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1361.93	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1362.91	1.118474	0.847837	-9.999207	-0.064981	-0.011718	0.012783
D:	1363.81	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1364.67	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1365.56	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1366.45	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1367.32	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1368.30	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1369.19	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1370.01	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1370.81	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1371.62	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1372.44	1.140029	0.888552	-9.929751	-0.054328	-0.005326	0.018109
D:	1373.24	1.140029	0.929267	-10.008787	-0.052198	-0.006392	0.012783
D:	1374.05	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1374.90	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1375.73	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1376.52	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1377.37	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1378.21	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1379.02	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1379.83	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1380.63	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1381.41	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1382.23	1.072969	0.929268	-10.008787	-0.052198	-0.006392	0.012783
D:	1383.03	1.072969	0.929268	-10.008787	-0.052198	-0.006392	-0.004261
D:	1383.84	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1384.66	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1385.47	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1386.30	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1387.24	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1388.07	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1388.89	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1389.73	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1390.62	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1391.59	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1392.60	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1393.58	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1394.49	1.010698	0.996328	-9.896221	-0.059655	-0.001065	-0.004261
D:	1395.52	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1396.52	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1397.71	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1398.69	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1399.77	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1400.85	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1401.92	0.938848	0.907712	-9.917776	-0.075634	0.000000	-0.021305
D:	1403.12	0.938848	0.907712	-9.917776	-0.095874	-0.004261	-0.024501
D:	1404.22	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1405.31	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1406.42	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1407.40	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1408.46	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1409.44	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1410.40	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1411.43	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1412.46	0.912502	0.912502	-9.987231	-0.095874	-0.004261	-0.024501
D:	1413.52	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1414.43	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1415.33	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1416.28	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1417.25	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1418.15	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1419.05	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1419.93	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1420.82	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1421.71	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
D:	1422.61	0.926873	0.816702	-9.951306	-0.089482	-0.001065	-0.012783
